date,close,volume,open,high,low
4/24/17,145.47,14397480,144.96,145.6738,144.34
4/21/17,143.68,12172640,143.9,144.17,142.27
4/20/17,143.8,15948700,142.95,144.25,142.689
4/19/17,142.27,15544500,141.35,143.04,141.27
4/18/17,140.96,14795020,141.27,141.905,140.61
4/17/17,141.42,11488510,139.76,141.55,139.75
4/13/17,139.39,10939950,139.62,140.58,139.33
4/12/17,139.58,11600930,139.72,140.4,139.44
4/11/17,139.92,16627940,140.8,141.0299,138.81
4/10/17,141.04,9033921,141,141.43,140.63
4/7/17,140.78,11811450,141.2,141.55,140.24
4/6/17,141.17,15089610,142.11,142.22,140.91
4/5/17,141.85,17132150,142.26,143.44,141.29
4/4/17,141.73,11934110,141.86,142.09,141.27
4/3/17,142.28,13552550,141.93,142.47,140.82
3/31/17,142.05,11366390,142.31,142.63,141.89
3/30/17,142.41,12393610,142.4,142.95,141.85
3/29/17,142.65,16504590,141.99,142.86,141.43
3/28/17,141.76,14660670,140.36,141.95,140.01
3/27/17,140.32,12791820,139.05,140.65,138.77
3/24/17,140.34,16636900,140.08,141.0244,139.76
3/23/17,139.53,12992700,139.48,140.39,139.09
3/22/17,139.59,17020610,137.93,139.79,137.6
3/21/17,138.51,29855980,141.15,142.3082,138.4
3/20/17,139.94,12002150,139.71,140.19,139.25
3/17/17,139.84,20487730,140.34,140.34,139.7
3/16/17,139.99,13604260,140.2,140.25,139.73
3/15/17,139.72,19315340,139.29,140.1,138.49
3/14/17,139.32,12935370,139.46,139.46,138.52
3/13/17,139.6,10949000,138.71,139.68,138.6729
3/10/17,138.79,16299220,138.91,139.49,138.22
3/9/17,138.24,15523900,137.72,138.57,137.4
3/8/17,137.72,10174840,137.15,137.99,137.0516
3/7/17,137.3,13517880,137.03,138.37,136.99
3/6/17,137.42,12562040,136.88,137.83,136.51
3/3/17,137.17,11154380,136.63,137.33,136.08
3/2/17,136.76,12278560,137.09,137.82,136.31
3/1/17,137.42,16241330,136.47,137.48,136.3
2/28/17,135.54,16096310,136.79,136.805,134.75
2/27/17,136.41,14300970,135.26,137.1846,135.02
2/24/17,135.44,12617180,134.16,135.62,134.16
2/23/17,135.36,18408460,135.89,136.12,134.33
2/22/17,136.12,27331930,133.6,136.79,133.46
2/21/17,133.72,14735860,133.5,133.91,132.9
2/17/17,133.53,12265480,133.5,134.0912,133.17
2/16/17,133.84,12816260,133.07,133.87,133.022
2/15/17,133.44,13215470,133.45,133.7,132.66
2/14/17,133.85,14346090,134.1,134.23,132.55
2/13/17,134.05,13511640,134.6975,134.6975,133.7
2/10/17,134.19,15050270,134.1,134.94,133.68
2/9/17,134.14,16454060,134.49,134.5,133.31
2/8/17,134.2,22370760,132.6,134.44,132.44
2/7/17,131.84,14585030,132.24,133,131.661
2/6/17,132.06,17015610,130.98,132.06,130.3
2/3/17,130.98,24776070,131.24,132.85,130.76
2/2/17,130.84,54281800,133.22,135.49,130.4
2/1/17,133.23,47329480,132.25,133.49,130.68
1/31/17,130.32,19642550,130.17,130.66,129.5157
1/30/17,130.98,18919750,131.58,131.58,129.6
1/27/17,132.18,19505970,132.68,132.95,131.08
1/26/17,132.78,19964800,131.63,133.14,131.4401
1/25/17,131.48,18745640,130,131.74,129.77
1/24/17,129.37,15140910,129.38,129.9,128.38
1/23/17,128.93,16566300,127.31,129.25,126.95
1/20/17,127.04,19068380,128.1,128.48,126.78
1/19/17,127.55,12171270,128.23,128.35,127.45
1/18/17,127.92,13107440,128.41,128.43,126.84
1/17/17,127.87,15279990,128.04,128.34,127.4
1/13/17,128.34,24857410,127.49,129.27,127.37
1/12/17,126.62,18596580,125.61,126.73,124.8
1/11/17,126.09,18334560,124.35,126.12,124.06
1/10/17,124.35,17299590,124.82,125.5,124.28
1/9/17,124.9,22874170,123.55,125.43,123.04
1/6/17,123.41,28525570,120.98,123.88,120.03
1/5/17,120.67,19459380,118.86,120.95,118.3209
1/4/17,118.69,19594560,117.55,119.66,117.29
1/3/17,116.86,20635600,116.03,117.84,115.51
12/30/16,115.05,18668290,116.595,116.83,114.7739
12/29/16,116.35,9925082,117,117.531,116.06
12/28/16,116.92,11985740,118.19,118.25,116.65
12/27/16,118.01,12034590,116.96,118.68,116.864
12/23/16,117.27,10885030,117,117.56,116.3
12/22/16,117.4,16226770,118.86,118.99,116.93
12/21/16,119.04,10747610,118.92,119.2,118.48
12/20/16,119.09,13673570,119.5,119.77,118.8
12/19/16,119.24,15871360,119.85,120.36,118.51
12/16/16,119.87,25316220,120.9,121.5,119.27
12/15/16,120.57,20113550,120.08,122.5,119.63
12/14/16,120.21,25890630,120,121.69,118.85
12/13/16,120.31,29568990,117.86,121.52,117.61
12/12/16,117.77,17782470,119.22,119.24,117.65
12/9/16,119.68,17452710,119.22,119.94,118.95
12/8/16,118.91,22427310,117.98,119.5,117.64
12/7/16,117.95,21891800,117,117.95,116.57
12/6/16,117.31,19089060,117.69,117.795,116.33
12/5/16,117.43,20123920,115.95,117.57,115.07
12/2/16,115.4,25050450,115.11,116.48,114.3
12/1/16,115.1,43231480,118.38,118.45,114
11/30/16,118.42,30135230,120.32,121.79,117.95
11/29/16,120.87,18871130,120.57,122.1,120.4
11/28/16,120.41,18081770,120.12,121.69,119.82
11/25/16,120.38,8658605,121.01,121.14,120.07
11/23/16,120.84,15646580,121.23,121.31,119.94
11/22/16,121.47,26006340,122.4,122.98,120.9
11/21/16,121.77,35359460,118.2,121.95,117.8
11/18/16,117.02,22768330,118.39,119.13,116.84
11/17/16,117.79,18570820,116.81,117.79,116.01
11/16/16,116.34,32358800,114.48,117.88,114.21
11/15/16,117.2,34629110,116.73,118.49,115.83
11/14/16,115.08,51315610,119.1256,119.1256,113.5535
11/11/16,119.02,32814370,119.53,120.7,118.15
11/10/16,120.8,67808300,123.93,124.18,115.27
11/9/16,123.18,31883790,121.5,123.81,120.51
11/8/16,124.22,19391790,122.03,124.61,121.54
