date,close,volume,open,high,low
9/11/14,104.55,4834013,104.78,104.89,104.0999
9/10/14,104.99,7402036,104.19,105.34,103.96
9/9/14,103.8,5999379,104.4,104.4,103.55
9/8/14,104.05,4900262,104.42,104.58,103.83
9/5/14,104.42,5744421,103.92,104.42,103.34
9/4/14,103.84,6147728,103.99,104.1,103.76
9/3/14,103.76,4725840,103.82,104.1,103.54
9/2/14,103.36,4644820,103.3,103.7097,103.02
8/29/14,103.73,5287678,103.1,103.76,103.0069
8/28/14,102.95,3482115,102.9,103.19,102.71
8/27/14,103.22,4786009,103.6,103.72,102.91
8/26/14,103.44,3488185,103.47,103.72,103.17
8/25/14,103.23,3678107,103.65,103.81,103.09
8/22/14,103.1,5076323,103.63,104.03,102.97
8/21/14,104.19,8343970,103.33,104.42,103.33
8/20/14,103.21,5182962,102.87,103.3,102.7
8/19/14,102.96,5670017,102.73,102.96,102.02
8/18/14,102.7,5979458,101.92,102.72,101.75
8/15/14,101.17,6986040,102.21,102.44,100.8
8/14/14,102.02,5238134,101.89,102.05,101.5
8/13/14,101.74,4563668,101.15,101.95,101.15
8/12/14,100.63,4577733,101,101.22,100.31
8/11/14,101.16,5702967,101.62,101.78,101.01
8/8/14,101.08,5618443,100.21,101.15,99.77
8/7/14,99.93,7417556,101.09,101.19,99.58
8/6/14,100.71,7412037,99.67,100.83,99.6
8/5/14,99.82,6230831,99.83,100.24,99.55
8/4/14,100.16,6775650,99.99,100.375,99.315
8/1/14,99.9,8610625,99.76,100.41,98.8
7/31/14,100.09,9135892,101.77,101.84,100.05
7/30/14,102.3,5994760,102.27,102.85,101.81
7/29/14,101.96,6053901,102.45,102.51,101.69
7/28/14,102.11,4634716,101.89,102.4,101.66
7/25/14,102.11,3937870,102.27,102.4,101.8
7/24/14,102.2,4990389,102.34,102.73,102.02
7/23/14,102.19,4813825,102.8,102.93,101.8832
7/22/14,102.47,6542874,101.91,102.54,101.78
7/21/14,101.27,6379605,101.44,101.58,101.02
7/18/14,101.8,8408171,100.67,101.96,100.37
7/17/14,100.37,11217630,101.9,102.1,100.26
7/16/14,102.22,11946850,103.53,103.67,101.95
7/15/14,103.28,14219610,105.23,105.47,102.77
7/14/14,105.38,7784643,105.38,105.49,105.11
7/11/14,105.1,5461007,105.84,106.009,104.86
7/10/14,105.8,4955023,105.08,106,104.52
7/9/14,106.04,5720867,106,106.21,105.72
7/8/14,105.72,6268363,106.21,106.25,105.52
7/7/14,106.47,7014921,105.42,106.74,105.27
7/3/14,105.42,4199082,105.87,106.25,105.11
7/2/14,105.86,3764924,105.7,105.97,105.295
7/1/14,105.87,5129160,105.15,106,104.99
6/30/14,104.62,6877816,105.62,106,104.52
6/27/14,104.99,6462969,105.47,105.59,104.45
6/26/14,105.65,5106415,105.84,105.97,105.03
6/25/14,105.76,6411062,104.23,105.87,104.23
6/24/14,104.59,5915041,104.63,105.23,104.55
6/23/14,104.75,6063171,104.91,105.12,104.44
6/20/14,105.27,12459710,104.37,105.48,104.07
6/19/14,103.81,5481482,102.93,103.87,102.81
6/18/14,102.81,5444884,101.91,102.83,101.8603
6/17/14,101.93,4834591,102.13,102.2,101.38
6/16/14,102.45,5537396,102.52,102.89,101.84
6/13/14,102.53,4301473,102.51,102.65,102.17
6/12/14,102.53,5930639,103.18,103.21,102.51
6/11/14,103.32,5960507,103.81,104.15,103.133
6/10/14,104.1,5742671,103.47,104.12,102.77
6/9/14,103.22,3748789,103.07,103.23,102.68
6/6/14,103.18,4623698,103.25,103.33,102.8386
6/5/14,103.22,4730846,102.78,103.36,102.42
6/4/14,102.68,5608097,102.23,102.71,101.94
6/3/14,102.46,6681195,101.91,102.6,101.84
6/2/14,102.17,5845398,101.54,102.26,101.01
5/30/14,101.46,5973890,100.7,101.54,100.55
5/29/14,100.76,3681948,100.56,100.795,100.15
5/28/14,100.3,4352746,100.67,100.93,100.12
5/27/14,100.81,4524361,101.1,101.36,100.265
5/23/14,100.98,5275744,101.04,101.16,100.67
5/22/14,100.96,5121614,100.58,101.01,100.08
5/21/14,101.14,5302453,100.6,101.2,100.53
5/20/14,100.25,5438403,100.81,100.98,99.96
5/19/14,100.64,6997190,100.22,100.93,100.125
5/16/14,100.58,6512607,100.57,100.89,100.14
5/15/14,100.69,7007597,100.64,100.84,100.41
5/14/14,100.87,4187187,100.95,101.1,100.77
5/13/14,101.02,6181956,100.9,101.49,100.625
5/12/14,100.52,7437341,101.24,101.24,100.42
5/9/14,100.91,5688191,100.86,101.25,100.41
5/8/14,100.5,5667945,100.67,101.09,100.36
5/7/14,100.91,8720814,99.85,101.045,99.35
5/6/14,99.51,5795884,100.02,100.02,99.51
5/5/14,100,5434581,99.29,100.17,99.04
5/2/14,99.31,8744217,100.17,100.38,98.88
5/1/14,100.53,6573083,100.77,101.03,99.93
4/30/14,101.29,8489440,100.84,101.67,100.7
4/29/14,101.03,7811167,101.63,101.98,100.96
4/28/14,101.34,8792719,100.56,101.5,100.1201
4/25/14,99.79,5895880,99.97,100.26,99.4
4/24/14,99.96,6149864,100.24,100.37,99.55
4/23/14,100.22,5875977,100.24,100.56,99.92
4/22/14,100.18,7936880,100,100.75,99.74
4/21/14,100,7031039,99.01,100.13,98.67
4/17/14,98.96,9153461,98.69,99.65,98.69
4/16/14,98.75,11302950,99.57,99.71,98.07
4/15/14,99.2,13997320,98.45,99.21,98.05
4/14/14,97.14,8616807,97.28,97.36,96.25
4/11/14,96.87,8710656,96.2,97.199,96.05
4/10/14,96.54,9667776,98.86,98.93,96.52
4/9/14,98.95,8921322,98.42,99,97.78
4/8/14,98.06,9601771,98.03,98.725,97.5
4/7/14,97.89,11409140,98.39,99.36,97.83
4/4/14,98.42,10309690,98.62,99.38,98.32
4/3/14,98.26,5471222,97.97,98.34,97.53
4/2/14,98.23,7995623,98.01,98.39,97.37
4/1/14,97.94,7068496,98.31,98.68,97.37
3/31/14,98.23,7545207,98,98.6,97.61
3/28/14,97.44,8811889,97.51,98.22,96.96
3/27/14,97.28,8655900,97.08,97.7,96.26
3/26/14,97.05,11215090,97.51,98.47,97.05
3/25/14,97.38,14152930,95.7,97.7,95.7
3/24/14,95.2,13944100,95.3,95.43,94.54
3/21/14,95.93,23988850,94.77,95.93,93.88
3/20/14,94.12,5727370,93.52,94.19,92.96
3/19/14,93.59,5937583,93.89,94.36,92.92
3/18/14,93.94,5891884,93.9,94.24,93.48
3/17/14,93.93,5872580,93.26,94.18,93.18
3/14/14,92.81,7295093,92.88,93.44,92.46
3/13/14,93,7658866,93.85,94.2,92.98
3/12/14,93.6,6154917,92.82,93.62,92.65
3/11/14,93.49,5837184,93.71,93.75,93.09
3/10/14,93.45,4878239,93.17,93.49,92.79
3/7/14,93.32,6791952,93.37,93.48,92.6901
3/6/14,92.89,7718289,93.19,93.65,92.82
3/5/14,92.59,6842549,93.27,93.3,92.38
3/4/14,93.34,8796289,92.47,93.46,92.25
3/3/14,91.56,7506726,91.13,91.98,90.83
2/28/14,92.12,9643697,91.42,92.64,91.06
2/27/14,91.36,7040273,91.16,91.42,90.75
2/26/14,91.11,6334113,91.11,91.54,90.77
2/25/14,91.11,6383366,91.59,91.87,90.66
2/24/14,91.11,8406670,91.45,92.06,91.1
2/21/14,91.52,7381504,91.86,92.245,91.45
2/20/14,92.38,8160108,91.69,92.73,91.31
2/19/14,91.64,7693421,92.15,92.75,91.57
2/18/14,92.17,6926533,92.77,92.85,92.09
2/14/14,92.76,5518418,92.6,92.945,92.0282
2/13/14,92.56,5925976,92,92.62,91.71
2/12/14,92.42,7696056,92.95,92.99,91.95
2/11/14,92.97,11556250,91.09,92.97,90.95
2/10/14,91.07,8080249,90.24,91.08,89.8
2/7/14,90.04,9525109,88.92,90.04,88.61
2/6/14,88.75,10037870,87.63,88.76,87.55
2/5/14,87.28,10667300,86.49,87.67,86.48
2/4/14,86.62,11436430,86.93,87.28,86.09
2/3/14,86.78,13944480,88.75,88.78,86.61
1/31/14,88.47,12193850,89.01,89.34,88.15
1/30/14,89.5,6874929,89.62,89.78,89.01
1/29/14,88.9,11160020,89.47,89.71,88.53
1/28/14,90.1,8254353,90.58,90.6,89.79
1/27/14,89.94,8685201,90.3,90.76,89.85
1/24/14,90.61,10658040,92.12,92.61,90.61
1/23/14,92.74,9322318,93.74,93.8,92.41
1/22/14,94.32,8875501,93.99,94.55,93.54
1/21/14,94.03,16367790,94.93,95.1,92.62
1/17/14,95.06,13714350,94.72,95.17,94.38
1/16/14,94.64,8401067,94.6,95.0884,94.23
1/15/14,94.8,7390637,94.65,95.2701,94.51
1/14/14,94.72,7567332,94.6,94.9,94.32
1/13/14,94.5,9589234,94.37,94.99,94.06
1/10/14,94.74,6697422,94.64,94.975,94.14
1/9/14,94.73,7944629,94.94,95.38,94.09
1/8/14,94.16,9096729,94.17,94.6,93.88
1/7/14,94.29,11063310,93.04,94.62,92.99
1/6/14,92.33,7443515,91.93,92.75,91.87
1/3/14,91.85,5637595,91.29,92.22,91.26
1/2/14,91.03,5919590,91.14,91.73,91.01
12/31/13,91.59,6348224,92.17,92.216,91.151
12/30/13,92.3,4368778,92.16,92.3,91.73
12/27/13,92.35,3511339,92.77,92.96,92.18
12/26/13,92.54,3459101,91.99,92.54,91.77
12/24/13,92.06,3147331,92.18,92.39,91.85
12/23/13,92.03,5312233,92.56,92.68,91.76
12/20/13,92.09,11253550,91.95,92.75,91.95
12/19/13,91.98,7341001,92.4,92.4,91.415
12/18/13,92.64,9691087,90.95,92.66,89.77
12/17/13,90.66,8747136,91.3,91.33,90.5
12/16/13,91.37,6610556,91.42,92.32,91.16
12/13/13,91.35,7909001,91.46,91.855,91.08
12/12/13,91.16,12285010,92.84,92.86,91.07
12/11/13,93.11,9424146,94.4,94.45,93.03
12/10/13,94.14,7576556,94.58,94.79,93.96
12/9/13,94.44,6974540,94.3,94.48,93.7
12/6/13,94.44,7280358,93.6,94.48,93.42
12/5/13,92.97,8666194,93.42,93.63,92.66
12/4/13,93.63,6201804,93.76,94.25,93.13
12/3/13,93.97,9061107,94.2,94.56,93.51
12/2/13,94.28,5827380,94.41,94.6597,93.965
11/29/13,94.66,4106795,95.23,95.5,94.43
11/27/13,94.98,4603769,95.34,95.37,94.61
11/26/13,95.06,7267610,95.58,95.87,94.97
11/25/13,95.63,6374596,95.49,95.99,95.08
11/22/13,95.25,6462089,94.39,95.58,94.39
11/21/13,95.2,6896227,95.46,95.75,95.047
11/20/13,95.15,7076518,94.94,95.47,94.66
11/19/13,94.86,6623315,94.27,94.92,94
11/18/13,94.3,8481523,94.36,94.6,94.01
11/15/13,94.39,7063049,93.63,94.4,93.55
11/14/13,93.92,7045742,93.4,94.14,93.4
11/13/13,93.34,8954261,93.36,93.45,92.32
11/12/13,93.56,7639612,93.98,94.09,93
11/11/13,94.29,4723062,93.97,94.64,93.94
11/8/13,94.05,7229531,92.63,94.1,92.56
11/7/13,92.69,6116893,93.19,93.35,92.69
11/6/13,93.04,5301288,93.03,93.2,92.72
11/5/13,92.81,5350646,92.54,92.95,92.28
11/4/13,93.03,6862530,93.46,93.5,92.43
11/1/13,93.37,6835898,92.3801,93.5799,92.3801
10/31/13,92.61,7773908,92.85,93.35,92.32
10/30/13,92.79,6295422,93.27,93.45,92.65
10/29/13,93.14,6096733,92.8,93.175,92.58
10/28/13,92.39,6537894,91.96,92.8,91.92
10/25/13,92.09,6076014,92.04,92.27,91.78
10/24/13,92.35,5251016,92.65,92.99,92.14
10/23/13,92.1,6449625,92.07,92.43,91.52
10/22/13,92.36,9635464,91.53,92.56,91.495
10/21/13,91.2,6940488,91.63,91.63,90.77
10/18/13,91.63,9082602,91.75,92.05,91.14
10/17/13,91.97,8569649,90.87,92,90.77
10/16/13,91.11,8059365,90.42,91.17,90.16
10/15/13,89.93,11023130,90.33,91.46,89.93
10/14/13,89.8,9182954,88.83,89.89,88.63
10/11/13,89.45,8442044,88.62,89.48,88.02
10/10/13,87.78,8647855,86.72,87.78,86.7
10/9/13,85.96,8014226,85.93,86.23,85.5
10/8/13,85.61,8669818,86.62,86.74,85.57
10/7/13,86.59,5705238,86.7,86.98,86.29
10/4/13,87.31,6049955,86.82,87.415,86.56
10/3/13,86.58,7724584,87.19,87.4,86.28
10/2/13,87.29,6383261,87.13,87.29,86.44
10/1/13,87.47,6318681,86.59,87.49,86.26
9/30/13,86.69,7962314,86.33,86.95,86.15
9/27/13,86.73,5461071,86.81,86.94,86.44
9/26/13,87.07,6386698,87.28,87.7032,86.72
9/25/13,87.08,7482432,88.42,88.47,87.07
9/24/13,88.22,7594913,89.02,89.2,88.15
9/23/13,89.09,7376243,89.43,89.75,88.81
9/20/13,89.68,14708550,90.2,90.72,89.68
9/19/13,90.07,6721049,90.05,90.2,89.79
9/18/13,89.91,10115450,88.91,89.91,88.3
9/17/13,89.06,6291139,89.05,89.22,88.58
9/16/13,89.03,7580544,89.43,89.57,88.83
9/13/13,88.57,7738579,89.13,89.25,88.205
9/12/13,89.01,7938542,89.3,89.57,88.88
9/11/13,89.23,8098083,88.63,89.27,88.145
9/10/13,88.53,8658696,88.14,88.58,87.85
9/9/13,87.56,6819717,87.39,87.6,87.01
9/6/13,87.16,10034880,87.22,87.92,86
9/5/13,87.04,5647891,87,87.17,86.62
9/4/13,86.9,8458849,86.46,87.245,86.251
9/3/13,86.42,7580908,86.89,87.3,86.03
8/30/13,86.41,7471322,86.78,86.78,85.85
8/29/13,86.57,5768849,86.41,87.14,85.99
8/28/13,86.53,8829179,86.36,86.91,85.88
8/27/13,86.17,9941386,86.97,87.08,85.96
8/26/13,87.53,6723482,88.36,88.48,87.3899
8/23/13,88.41,7714403,87.93,88.44,87.21
8/22/13,88.26,7191852,88.76,89.03,88.12
8/21/13,88.8,7940700,89.47,89.63,88.68
8/20/13,89.73,8559068,90.55,91.65,89.73
8/19/13,90.45,8687032,89.47,91.25,89.35
8/16/13,89.37,14100740,89.13,89.8025,88.77
8/15/13,89.55,12010670,90.32,90.41,89.09
8/14/13,90.7,12716790,92.79,92.95,90.51
8/13/13,93.01,10099810,91.89,93.35,91.76
8/12/13,92,11012310,92.08,92.77,91.755
8/9/13,92.36,12135770,93.39,93.39,91.78
8/8/13,93.34,11090010,94.27,94.37,92.71
8/7/13,93.66,9056946,93.6,94.03,93.47
8/6/13,93.81,6414982,93.88,93.94,93.5
8/5/13,93.8,7192420,94.05,94.3,93.43
8/2/13,94.39,8461847,93.56,94.39,93.45
8/1/13,93.77,11098960,94.16,94.4,93.705
7/31/13,93.5,11365650,93.23,94.42,93.19
7/30/13,93.17,8862957,93.47,93.97,93.02
7/29/13,93.21,7925014,92.63,93.39,92.61
7/26/13,92.83,8664292,92.32,92.93,91.653
7/25/13,92.57,7355636,92,92.75,91.75
7/24/13,92.36,6846208,92.65,92.66,91.75
7/23/13,92.42,8447113,92.39,92.855,92.11
7/22/13,92.28,9916889,92.08,92.56,91.61
